ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Customer Segment,Relationship Years,Branch,City,Customer Lifetime Value (CLV),Financial Health Score,Relationship Priority Score,Next Best Product
4129,46,21,53,380003,4,1.9,3,0,0,0,0,0,0,Mass,10,Satellite Branch,Ahmedabad,118700,57,37.6,Life Insurance
4130,29,3,10,682064,4,0.4,1,87,0,0,0,1,1,Mass,5,Edappally Branch,Kochi,96300,30,19.1,Gold Loan
4131,56,30,75,700020,1,1.9,2,125,0,0,0,1,0,Mass Affluent,27,Howrah Branch,Kolkata,503800,76,78.2,Credit Card
4132,48,23,23,411088,4,0.4,2,122,0,0,0,0,0,Mass,2,Hinjewadi Branch,Pune,72600,41,18.2,Life Insurance
4133,61,36,133,560040,1,2.6,1,0,0,0,0,1,0,Affluent,3,Indiranagar Branch,Bengaluru,400200,92,72.1,Fixed Deposit
4134,41,17,129,500086,1,3.4,1,0,0,0,0,0,1,Affluent,17,Secunderabad Branch,Hyderabad,665300,81,81.0,Fixed Deposit
4135,35,11,85,500057,4,0.1,2,131,0,0,0,0,0,Mass Affluent,7,Banjara Hills Branch,Hyderabad,238300,71,54.9,Credit Card
4136,48,23,168,400016,2,2.8,1,308,0,0,0,1,0,HNI,4,Andheri East Branch,Mumbai,633000,84,74.5,Fixed Deposit
4137,43,19,83,500010,4,2.0,3,0,0,0,0,1,0,Mass Affluent,7,Secunderabad Branch,Hyderabad,223200,69,54.9,Credit Card
4138,37,12,52,226048,2,1.1,2,0,0,0,0,1,0,Mass,11,Gomti Nagar Branch,Lucknow,118900,60,38.8,Life Insurance
4139,47,22,114,700056,1,0.6,1,0,0,1,1,1,1,Affluent,4,Salt Lake Branch,Kolkata,463600,99,68.2,Home Loan
4140,29,3,81,380049,1,2.9,3,0,0,0,0,0,0,Mass Affluent,4,Satellite Branch,Ahmedabad,196000,66,49.1,Credit Card
4141,63,38,32,560006,1,1.5,2,0,0,0,0,0,0,Mass,8,Koramangala Branch,Bengaluru,56600,55,25.2,Life Insurance
4142,43,19,63,500092,3,2.1,3,0,0,0,0,0,0,Mass Affluent,6,Secunderabad Branch,Hyderabad,136200,63,40.1,Credit Card
4143,57,32,70,400064,3,1.6,3,0,0,0,0,0,0,Mass Affluent,10,Andheri East Branch,Mumbai,178400,67,49.6,Credit Card
4144,55,31,20,560027,2,0.3,1,0,0,0,0,1,0,Mass,14,Whitefield Branch,Bengaluru,41500,52,24.9,Life Insurance
4145,47,23,138,500016,2,3.3,1,0,0,0,0,1,1,Affluent,10,Banjara Hills Branch,Hyderabad,614200,78,75.4,Fixed Deposit
4146,58,34,63,110093,4,1.6,2,0,0,0,0,0,0,Mass,21,Dwarka Branch,Delhi,217000,73,61.1,Credit Card
4147,53,28,85,400047,1,1.3,3,118,0,0,0,1,0,Mass Affluent,22,Fort Branch,Mumbai,471000,78,77.3,Credit Card
4148,59,35,180,411053,2,6.5,2,0,1,1,1,1,1,HNI,22,Viman Nagar Branch,Pune,2015900,93,84.3,Home Loan
4149,46,22,80,560010,4,2.0,3,0,0,0,0,1,0,Mass Affluent,11,Indiranagar Branch,Bengaluru,236300,70,57.9,Credit Card
4150,41,15,53,560072,1,0.7,3,0,0,0,0,1,0,Mass,11,Indiranagar Branch,Bengaluru,119700,67,40.8,Credit Card
4151,46,20,72,110073,2,1.7,2,75,0,0,0,1,0,Mass Affluent,7,Connaught Place Branch,Delhi,277000,72,56.7,Credit Card
4152,44,18,123,600023,3,5.9,1,0,1,0,1,1,1,Affluent,19,T Nagar Branch,Chennai,1054200,73,78.5,Mutual Funds
4153,44,18,91,560097,2,0.8,3,0,0,0,0,1,0,Mass Affluent,15,Whitefield Branch,Bengaluru,293900,82,69.4,Credit Card
4154,50,26,148,500005,2,6.8,1,0,0,0,0,1,0,Affluent,16,Secunderabad Branch,Hyderabad,919300,80,86.2,Fixed Deposit
4155,51,25,163,600053,2,1.3,3,0,1,0,0,1,0,Affluent,10,OMR Branch,Chennai,571300,78,75.4,Home Loan
4156,55,30,28,400029,4,0.1,3,149,0,0,0,1,1,Mass,25,Fort Branch,Mumbai,250800,52,55.0,Life Insurance
4157,37,12,193,682011,1,8.6,1,0,0,0,0,0,0,HNI,5,Edappally Branch,Kochi,951300,77,80.3,Home Loan
4158,34,10,22,400003,3,0.9,3,0,0,0,0,1,0,Mass,10,Andheri East Branch,Mumbai,30900,44,19.9,Gold Loan
4159,59,34,74,500043,4,0.7,1,0,0,0,0,1,1,Mass Affluent,16,Banjara Hills Branch,Hyderabad,282300,69,62.1,Life Insurance
4160,45,20,70,110078,4,1.9,3,0,0,0,0,1,1,Mass Affluent,14,Connaught Place Branch,Delhi,291800,66,60.3,Home Loan
4161,30,4,11,500095,1,0.1,2,0,0,0,0,1,1,Mass,2,Secunderabad Branch,Hyderabad,49000,49,16.7,Gold Loan
4162,32,8,61,110099,3,2.6,2,0,0,0,0,0,0,Mass Affluent,2,Connaught Place Branch,Delhi,112500,57,33.1,Credit Card
4163,61,37,41,226007,1,0.8,1,0,0,0,0,1,1,Mass,27,Aliganj Branch,Lucknow,218400,65,57.7,Life Insurance
4164,54,28,108,560015,4,1.9,2,0,1,0,0,1,0,Affluent,26,Indiranagar Branch,Bengaluru,564000,70,80.3,Fixed Deposit
4165,35,10,23,411014,4,1.1,3,0,0,0,0,0,1,Mass,8,Hinjewadi Branch,Pune,70200,39,20.9,Gold Loan
4166,63,38,135,110086,2,3.8,3,183,1,0,0,0,0,Affluent,9,Dwarka Branch,Delhi,672400,78,73.3,Fixed Deposit
4167,66,40,30,400015,2,0.7,3,86,0,0,0,0,0,Mass,19,Fort Branch,Mumbai,159400,58,44.1,Life Insurance
4168,48,24,144,560067,4,3.5,2,0,1,0,0,0,0,Affluent,15,Koramangala Branch,Bengaluru,644600,69,77.0,Fixed Deposit
4169,60,34,139,600051,4,0.4,1,0,1,0,0,1,0,Affluent,23,T Nagar Branch,Chennai,616800,79,83.6,Fixed Deposit
4170,41,17,143,500048,2,2.7,3,209,1,0,0,1,0,Affluent,4,Banjara Hills Branch,Hyderabad,547300,72,66.6,Fixed Deposit
4171,31,7,44,440001,1,1.2,1,0,0,0,0,1,1,Mass,6,Sitabuldi Branch,Nagpur,135500,60,35.9,Auto Loan
4172,58,31,49,700061,4,2.5,2,0,0,0,0,1,0,Mass,11,Park Street Branch,Kolkata,132300,54,38.5,Life Insurance
4173,67,42,75,395089,4,0.1,2,182,0,0,0,1,0,Mass Affluent,3,Adajan Branch,Surat,222400,81,52.5,Credit Card
4174,35,9,43,110086,2,0.3,1,0,0,0,0,1,0,Mass,3,Karol Bagh Branch,Delhi,67200,62,26.9,Credit Card
4175,40,14,59,380060,3,0.5,3,0,0,0,0,1,0,Mass,5,Navrangpura Branch,Ahmedabad,111300,61,35.4,Credit Card
4176,42,17,154,600024,3,4.9,1,0,1,0,1,1,1,HNI,14,T Nagar Branch,Chennai,1068100,78,77.4,Home Loan
4177,44,18,75,600083,1,0.7,3,0,0,0,0,0,1,Mass Affluent,10,OMR Branch,Chennai,224500,73,54.9,Mutual Funds
4178,47,23,75,395070,1,2.6,2,0,0,0,0,0,1,Mass Affluent,15,Vesu Branch,Surat,317900,70,64.2,Home Loan
4179,59,35,88,411063,2,1.6,1,278,0,0,0,0,0,Mass Affluent,15,Hinjewadi Branch,Pune,379200,72,68.9,Credit Card
4180,29,3,91,160017,1,3.4,3,0,1,0,0,0,0,Mass Affluent,7,IT Park Branch,Chandigarh,294200,58,56.5,Credit Card
4181,36,6,11,700064,1,0.67,3,0,0,1,1,1,1,Mass,1,Park Street Branch,Kolkata,116900,55,25.5,Gold Loan
4182,47,22,22,400096,1,0.4,3,0,0,0,0,1,0,Mass,6,Fort Branch,Mumbai,31800,55,20.3,Credit Card
4183,55,29,49,700081,2,0.8,3,220,0,0,0,0,1,Mass,24,Park Street Branch,Kolkata,325700,62,64.4,Life Insurance
4184,41,17,140,500006,1,3.5,1,342,0,0,0,0,0,Affluent,9,Hitech City Branch,Hyderabad,610800,76,74.4,Fixed Deposit
4185,51,25,99,682055,2,2.4,2,0,0,0,0,0,0,Mass Affluent,19,Kakkanad Branch,Kochi,390000,77,75.8,Credit Card
4186,26,2,82,302083,2,2.5,1,199,0,0,0,0,0,Mass Affluent,2,Malviya Nagar Branch,Jaipur,249500,66,51.1,Credit Card
4187,33,9,10,400088,4,1.0,1,81,0,0,0,0,1,Mass,7,Bandra West Branch,Mumbai,103000,22,19.2,Health Insurance
4188,30,5,109,400058,4,2.2,2,103,0,0,0,0,1,Affluent,5,Fort Branch,Mumbai,402500,70,61.9,Fixed Deposit
4189,30,4,45,400075,4,1.3,3,0,0,0,0,0,0,Mass,6,Fort Branch,Mumbai,72200,50,26.7,Gold Loan
4190,45,19,93,500027,2,1.7,2,0,0,0,0,0,0,Mass Affluent,6,Hitech City Branch,Hyderabad,224700,74,56.7,Credit Card
4191,40,16,89,400021,3,3.9,2,216,1,1,1,1,0,Affluent,3,Fort Branch,Mumbai,534400,72,59.7,Credit Card
4192,42,15,39,700074,3,1.0,2,132,0,0,0,0,0,Mass,4,Salt Lake Branch,Kolkata,114100,52,29.2,Life Insurance
4193,50,26,21,600043,1,0.2,1,89,0,0,0,1,0,Mass,21,Anna Nagar Branch,Chennai,144500,50,40.5,Credit Card
4194,62,37,31,302052,3,0.2,1,0,0,0,0,1,0,Mass,21,Vaishali Nagar Branch,Jaipur,76800,62,36.8,Life Insurance
4195,63,37,31,110035,1,0.5,3,0,0,0,0,1,0,Mass,26,Karol Bagh Branch,Delhi,94100,63,41.6,Life Insurance
4196,43,19,52,500059,4,2.2,2,0,0,0,0,0,0,Mass,13,Banjara Hills Branch,Hyderabad,130500,53,39.6,Life Insurance
4197,49,25,13,400067,1,0.9,3,0,0,0,0,1,0,Mass,19,Andheri East Branch,Mumbai,25600,45,24.1,Credit Card
4198,51,25,21,160012,2,0.4,3,76,0,1,0,1,0,Mass,29,Sector 35 Branch,Chandigarh,272900,61,58.4,Life Insurance
4199,61,36,50,110097,4,1.7,1,189,0,0,0,1,0,Mass,27,Karol Bagh Branch,Delhi,306600,52,62.4,Life Insurance
4200,43,19,81,400028,4,0.2,3,0,0,0,0,0,1,Mass Affluent,7,Bandra West Branch,Mumbai,218300,80,54.8,Life Insurance
4201,43,19,74,110071,4,1.9,1,0,0,0,0,0,1,Mass Affluent,7,Connaught Place Branch,Delhi,230300,66,51.7,Life Insurance
4202,61,36,89,302025,3,0.5,1,0,0,0,0,1,0,Mass Affluent,12,C Scheme Branch,Jaipur,244800,76,61.9,Credit Card
4203,35,9,82,400004,3,0.9,2,0,0,0,0,1,0,Mass Affluent,3,Bandra West Branch,Mumbai,165700,72,46.5,Credit Card
4204,59,33,88,600068,4,1.9,2,0,0,0,0,0,0,Mass Affluent,13,Anna Nagar Branch,Chennai,276300,79,65.7,Credit Card
4205,40,16,61,700072,3,2.1,3,0,0,0,0,0,0,Mass Affluent,6,Park Street Branch,Kolkata,133200,61,38.9,Credit Card
4206,61,36,139,700049,2,3.9,1,0,0,0,0,0,0,Affluent,10,Park Street Branch,Kolkata,556400,85,78.8,Fixed Deposit
4207,48,23,29,110034,1,1.3,2,0,0,0,0,0,0,Mass,25,Karol Bagh Branch,Delhi,76200,59,38.0,Credit Card
4208,37,11,51,400015,3,2.1,1,0,0,0,0,1,1,Mass,5,Andheri East Branch,Mumbai,161200,57,38.4,Life Insurance
4209,56,32,58,500076,1,1.8,3,241,0,0,0,1,0,Mass Affluent,29,Hitech City Branch,Hyderabad,413000,72,73.1,Life Insurance
4210,35,9,21,110048,2,1.4,3,125,0,0,0,1,0,Mass,3,Karol Bagh Branch,Delhi,90000,39,20.2,Credit Card
4211,35,8,43,700068,2,1.67,2,0,0,0,0,0,0,Mass,3,Park Street Branch,Kolkata,62500,55,24.7,Home Loan
4212,40,16,104,560040,2,1.8,2,0,0,0,0,0,0,Mass Affluent,14,Koramangala Branch,Bengaluru,340900,78,71.3,Fixed Deposit
4213,50,23,9,500086,1,0.5,2,98,0,0,0,1,0,Mass,16,Secunderabad Branch,Hyderabad,96100,39,27.9,Credit Card
4214,49,25,39,400018,3,1.9,2,0,0,0,0,0,0,Mass,20,Andheri East Branch,Mumbai,98500,54,38.1,Life Insurance
4215,46,22,89,600083,1,2.7,1,0,0,1,1,1,1,Affluent,15,T Nagar Branch,Chennai,660800,92,76.5,Personal Loan
4216,64,40,21,110054,2,0.3,3,0,0,0,0,0,0,Mass,10,Dwarka Branch,Delhi,28100,57,22.7,Life Insurance
4217,60,35,173,411089,3,3.1,3,0,1,0,0,1,0,HNI,6,Kothrud Branch,Pune,633700,74,73.4,Home Loan
4218,45,21,29,400071,1,0.3,3,105,0,0,0,1,1,Mass,11,Bandra West Branch,Mumbai,185200,58,42.1,Personal Loan
4219,52,27,43,440068,4,0.2,2,0,0,0,0,0,1,Mass,16,Sitabuldi Branch,Nagpur,143700,65,43.9,Life Insurance
4220,58,34,30,411061,3,0.4,2,0,0,0,0,0,0,Mass,0,Hinjewadi Branch,Pune,29700,54,17.3,Life Insurance
4221,54,30,39,110092,4,0.1,3,0,0,1,0,1,0,Mass,19,Dwarka Branch,Delhi,163500,69,48.4,Life Insurance
4222,48,22,83,400095,2,0.4,3,248,0,0,0,1,0,Mass Affluent,22,Fort Branch,Mumbai,418700,77,75.4,Credit Card
4223,51,25,58,560001,3,0.7,2,223,0,0,0,0,0,Mass,22,Koramangala Branch,Bengaluru,279800,65,62.8,Life Insurance
4224,53,26,8,400083,1,0.5,2,0,0,0,0,0,1,Mass,11,Fort Branch,Mumbai,61100,43,21.6,Life Insurance
4225,57,27,39,110093,3,1.0,3,0,0,1,0,0,1,Mass,6,Dwarka Branch,Delhi,163200,69,39.8,Life Insurance
4226,43,18,204,226043,2,8.8,1,0,0,0,0,1,0,HNI,19,Gomti Nagar Branch,Lucknow,1675500,82,91.8,Home Loan
4227,37,13,45,600096,1,1.8,1,0,0,0,0,0,0,Mass,13,OMR Branch,Chennai,108400,59,37.8,Credit Card
4228,32,7,111,110025,1,3.8,1,0,0,1,0,0,0,Affluent,4,Connaught Place Branch,Delhi,391100,78,65.3,Fixed Deposit
4229,34,10,83,600039,2,2.0,2,148,0,0,0,0,0,Mass Affluent,6,T Nagar Branch,Chennai,253300,56,51.4,Credit Card
4230,54,24,83,110068,1,3.0,3,0,0,0,0,0,0,Mass Affluent,20,Dwarka Branch,Delhi,329300,70,70.8,Credit Card
4231,62,36,115,440042,2,2.8,1,202,0,0,0,1,1,Affluent,10,Sitabuldi Branch,Nagpur,623100,82,73.4,Fixed Deposit
4232,56,32,60,400053,1,1.8,3,227,0,0,0,1,0,Mass Affluent,13,Bandra West Branch,Mumbai,269300,64,56.5,Life Insurance
4233,39,15,53,700008,1,1.8,1,0,0,0,0,0,0,Mass,4,Park Street Branch,Kolkata,98800,64,33.3,Credit Card
4234,32,7,134,380002,2,3.3,1,0,0,0,0,1,0,Affluent,4,Satellite Branch,Ahmedabad,420000,81,70.8,Fixed Deposit
4235,50,24,91,400051,1,0.8,3,0,0,0,0,1,0,Mass Affluent,12,Andheri East Branch,Mumbai,265100,79,64.6,Credit Card
4236,27,1,91,110069,2,0.2,1,0,0,0,0,1,0,Mass Affluent,1,Karol Bagh Branch,Delhi,162200,73,46.2,Credit Card
4237,37,12,128,560002,2,3.9,1,0,0,0,0,1,1,Affluent,11,Indiranagar Branch,Bengaluru,587900,70,73.2,Fixed Deposit
4238,60,34,78,226015,3,4.4,1,0,0,1,0,0,0,Affluent,10,Aliganj Branch,Lucknow,346000,71,63.0,Credit Card
4239,43,19,161,600041,2,7.6,1,464,0,0,0,1,0,HNI,12,T Nagar Branch,Chennai,1087600,71,80.2,Fixed Deposit
4240,62,36,60,411013,3,2.2,3,0,0,0,0,1,0,Mass Affluent,7,Kothrud Branch,Pune,144300,68,42.5,Life Insurance
4241,39,14,161,380045,1,4.1,1,509,0,1,0,0,0,HNI,9,Satellite Branch,Ahmedabad,861600,85,77.6,Fixed Deposit
4242,34,9,40,302099,4,2.0,2,0,0,0,0,1,1,Mass,8,C Scheme Branch,Jaipur,132600,46,32.4,Life Insurance
4243,46,21,68,500092,1,0.2,2,0,0,0,0,1,0,Mass,22,Hitech City Branch,Hyderabad,208300,71,60.7,Credit Card
4244,46,22,74,500011,3,0.7,1,0,0,0,0,1,0,Mass Affluent,19,Secunderabad Branch,Hyderabad,238100,70,62.2,Credit Card
4245,51,26,55,700071,3,2.0,2,93,0,0,0,1,0,Mass,8,Salt Lake Branch,Kolkata,229400,63,49.6,Life Insurance
4246,44,20,145,110001,1,3.5,1,0,0,0,0,0,1,Affluent,5,Dwarka Branch,Delhi,528700,82,72.0,Fixed Deposit
4247,60,35,24,226080,1,1.5,2,0,0,0,0,0,0,Mass,15,Gomti Nagar Branch,Lucknow,44900,55,27.3,Life Insurance
4248,65,39,10,400061,1,0.8,2,0,0,0,0,1,0,Mass,9,Andheri East Branch,Mumbai,12000,39,15.4,Life Insurance
4249,58,33,138,110041,2,3.9,1,0,0,1,0,1,0,Affluent,14,Dwarka Branch,Delhi,792300,93,84.0,Fixed Deposit
4250,37,12,63,380048,4,2.1,3,0,0,0,0,1,0,Mass Affluent,5,Maninagar Branch,Ahmedabad,133300,59,38.1,Credit Card
4251,52,28,54,560009,4,0.1,3,0,0,0,0,0,1,Mass,10,Koramangala Branch,Bengaluru,143800,66,41.8,Life Insurance
4252,42,16,62,400067,3,0.9,3,0,0,0,0,1,0,Mass,7,Bandra West Branch,Mumbai,136600,70,42.3,Credit Card
4253,54,29,81,110015,1,0.1,3,0,0,0,0,0,0,Mass Affluent,14,Connaught Place Branch,Delhi,205500,78,59.1,Credit Card
4254,54,28,61,500046,3,3.0,2,0,0,0,0,1,1,Mass Affluent,16,Secunderabad Branch,Hyderabad,292400,64,60.2,Life Insurance
4255,51,27,68,226028,1,1.6,3,0,0,0,0,1,0,Mass Affluent,7,Hazratganj Branch,Lucknow,165800,68,46.1,Credit Card
4256,59,35,78,400099,2,2.8,1,0,0,0,0,1,0,Mass Affluent,19,Bandra West Branch,Mumbai,316000,72,68.9,Credit Card
4257,41,17,165,400004,2,7.6,1,157,0,0,0,0,0,HNI,13,Bandra West Branch,Mumbai,1112600,73,81.5,Fixed Deposit
4258,43,17,48,500053,3,2.2,2,0,0,0,0,0,1,Mass,14,Hitech City Branch,Hyderabad,181600,55,45.7,Home Loan
4259,52,26,155,641028,3,7.2,2,0,1,0,0,1,0,HNI,11,Peelamedu Branch,Coimbatore,899300,70,78.0,Home Loan
4260,52,26,158,110079,2,3.7,3,251,1,0,0,0,1,HNI,18,Karol Bagh Branch,Delhi,1065400,75,79.1,Fixed Deposit
4261,57,31,52,641035,1,1.4,1,0,0,0,0,1,0,Mass,21,RS Puram Branch,Coimbatore,173500,64,52.6,Life Insurance
4262,53,28,18,160090,4,0.8,1,0,0,0,0,0,0,Mass,12,Sector 17 Branch,Chandigarh,29800,43,20.1,Life Insurance
4263,58,33,42,110056,4,1.7,1,0,0,0,0,0,0,Mass,8,Connaught Place Branch,Delhi,82800,55,29.8,Life Insurance
4264,59,33,18,302096,2,0.2,3,0,0,0,0,0,0,Mass,12,Vaishali Nagar Branch,Jaipur,22100,55,22.4,Life Insurance
4265,57,31,40,411099,2,0.3,1,0,0,1,1,1,1,Mass Affluent,23,Kothrud Branch,Pune,359200,77,67.3,Life Insurance
4266,27,2,44,500002,4,0.6,2,0,0,1,1,1,0,Mass Affluent,4,Secunderabad Branch,Hyderabad,161400,65,38.1,Credit Card
4267,42,16,11,560080,1,0.2,1,87,0,0,0,0,1,Mass,18,Koramangala Branch,Bengaluru,140300,42,35.4,Gold Loan
4268,52,26,194,302039,2,5.7,2,0,1,0,0,1,0,HNI,16,C Scheme Branch,Jaipur,1221900,75,84.6,Home Loan
4269,49,23,108,380065,2,2.4,2,0,0,0,0,1,0,Affluent,22,Satellite Branch,Ahmedabad,500600,78,81.4,Fixed Deposit
4270,47,23,12,700066,4,0.5,2,0,0,0,0,0,0,Mass,20,Howrah Branch,Kolkata,21600,44,24.0,Home Loan
4271,45,19,19,395008,3,1.5,1,94,0,0,0,1,1,Mass,16,Adajan Branch,Surat,187300,35,38.7,Life Insurance
4272,25,1,150,500078,1,6.33,1,0,0,0,0,0,0,Affluent,1,Banjara Hills Branch,Hyderabad,501200,73,69.5,Fixed Deposit
4273,47,22,89,302055,4,1.9,3,0,0,0,0,1,0,Mass Affluent,12,Malviya Nagar Branch,Jaipur,269800,69,62.3,Credit Card
4274,44,19,83,226059,2,3.8,3,0,0,1,0,0,1,Affluent,4,Hazratganj Branch,Lucknow,361300,78,60.6,Life Insurance
4275,30,3,79,110082,4,2.0,2,0,0,0,0,1,0,Mass Affluent,8,Connaught Place Branch,Delhi,209500,65,52.2,Credit Card
4276,63,38,102,400056,4,3.4,2,0,0,0,0,0,0,Affluent,14,Andheri East Branch,Mumbai,400700,78,73.6,Fixed Deposit
4277,50,24,155,560087,1,7.3,1,0,0,0,0,1,1,HNI,12,Whitefield Branch,Bengaluru,1044900,84,83.1,Home Loan
4278,40,16,138,226025,1,3.5,1,0,0,0,0,1,0,Affluent,14,Aliganj Branch,Lucknow,623600,82,81.7,Fixed Deposit
4279,56,31,51,110053,3,1.7,1,0,0,0,0,1,1,Mass,18,Karol Bagh Branch,Delhi,237100,63,55.8,Life Insurance
4280,39,15,80,700010,2,1.8,2,86,0,0,0,1,1,Mass Affluent,7,Howrah Branch,Kolkata,358900,70,59.9,Life Insurance
4281,42,18,135,400036,2,3.3,1,0,0,1,1,1,1,HNI,8,Bandra West Branch,Mumbai,799200,99,76.7,Home Loan
4282,28,1,34,560085,4,1.5,2,162,0,0,0,0,1,Mass,1,Whitefield Branch,Bengaluru,116300,36,22.5,Auto Loan
4283,26,0,195,600057,3,6.33,3,0,1,1,1,1,0,HNI,4,T Nagar Branch,Chennai,1095500,81,72.7,Home Loan
4284,58,32,62,400038,3,2.2,3,217,0,0,1,1,1,Mass Affluent,26,Andheri East Branch,Mumbai,614400,69,74.6,Life Insurance
4285,38,13,173,160063,2,3.3,1,243,0,0,0,0,0,HNI,15,IT Park Branch,Chandigarh,887400,78,82.7,Fixed Deposit
4286,23,-3,149,110021,2,7.2,1,0,0,0,0,1,0,HNI,0,Dwarka Branch,Delhi,533600,73,69.7,Fixed Deposit
4287,53,29,20,682050,1,0.2,1,131,0,0,0,1,1,Mass,18,Kakkanad Branch,Kochi,184100,52,43.9,Life Insurance
4288,54,28,42,110003,4,2.5,1,0,0,0,0,1,1,Mass,18,Karol Bagh Branch,Delhi,196600,52,48.2,Life Insurance
4289,42,17,28,395059,1,0.6,3,0,0,0,0,0,1,Mass,14,Adajan Branch,Surat,98700,54,32.4,Gold Loan
4290,54,28,95,600069,1,1.9,2,0,0,0,0,1,0,Mass Affluent,14,Anna Nagar Branch,Chennai,354000,84,72.9,Credit Card
4291,66,42,95,400097,2,0.0,3,0,0,0,0,1,0,Mass Affluent,18,Andheri East Branch,Mumbai,321600,88,74.8,Credit Card
4292,46,21,34,400061,1,0.1,1,124,0,0,0,1,0,Mass,16,Bandra West Branch,Mumbai,160500,57,42.8,Credit Card
4293,63,37,191,400006,2,4.3,3,205,1,0,0,0,0,HNI,23,Andheri East Branch,Mumbai,1405700,78,87.0,Fixed Deposit
4294,63,38,41,600047,2,1.5,1,173,0,0,0,1,1,Mass,24,OMR Branch,Chennai,351300,60,64.2,Life Insurance
4295,58,34,150,302018,1,7.4,1,481,0,0,0,1,0,HNI,9,C Scheme Branch,Jaipur,943400,76,78.5,Fixed Deposit
4296,65,41,91,560069,2,0.0,3,146,0,0,0,0,0,Mass Affluent,7,Indiranagar Branch,Bengaluru,253700,80,58.8,Credit Card
4297,35,9,84,560083,4,2.2,2,0,0,0,0,1,0,Mass Affluent,9,Whitefield Branch,Bengaluru,252600,70,58.9,Credit Card
4298,33,9,73,600012,4,3.4,1,140,0,0,0,1,0,Mass Affluent,1,T Nagar Branch,Chennai,234900,60,46.8,Credit Card
4299,43,19,122,500091,1,0.3,1,0,0,0,0,1,0,Affluent,3,Banjara Hills Branch,Hyderabad,270700,85,62.9,Fixed Deposit
4300,30,5,73,411052,1,2.6,2,133,0,0,0,1,0,Mass Affluent,5,Kothrud Branch,Pune,269900,65,53.3,Credit Card
4301,61,37,20,500059,2,0.3,3,0,0,0,0,1,0,Mass,4,Banjara Hills Branch,Hyderabad,31000,55,18.7,Life Insurance
4302,49,24,130,700062,4,1.1,1,281,1,0,1,1,0,Affluent,18,Howrah Branch,Kolkata,740400,74,75.7,Credit Card
4303,52,27,85,395062,3,3.4,3,0,1,0,0,0,0,Mass Affluent,13,Vesu Branch,Surat,325300,59,62.0,Credit Card
4304,45,21,134,560053,2,3.3,1,0,0,0,0,1,1,Affluent,15,Whitefield Branch,Bengaluru,703300,83,81.0,Fixed Deposit
4305,64,39,98,400034,3,1.8,2,80,0,0,0,1,0,Mass Affluent,16,Fort Branch,Mumbai,484300,78,74.8,Credit Card
4306,26,1,54,400029,2,1.6,3,0,0,1,0,0,0,Mass Affluent,4,Fort Branch,Mumbai,143000,60,36.6,Home Loan
4307,35,11,41,600077,3,2.0,1,0,0,0,0,1,0,Mass,5,T Nagar Branch,Chennai,80300,51,26.4,Credit Card
4308,45,19,128,560012,4,6.0,3,0,1,0,0,1,0,Affluent,4,Koramangala Branch,Bengaluru,500200,62,65.1,Fixed Deposit
4309,44,20,132,452035,3,2.6,1,308,1,0,0,0,0,Affluent,13,MG Road Branch,Indore,591100,62,70.1,Fixed Deposit
4310,34,8,188,411061,1,2.9,3,0,1,0,0,1,0,HNI,9,Kothrud Branch,Pune,754800,73,76.9,Home Loan
4311,65,41,170,500009,4,6.1,2,0,1,0,1,1,1,HNI,12,Banjara Hills Branch,Hyderabad,1244500,82,77.9,Home Loan
4312,32,8,14,380090,3,0.9,3,111,0,0,0,0,0,Mass,5,Navrangpura Branch,Ahmedabad,76300,36,18.3,Gold Loan
4313,41,15,93,110012,1,2.8,3,0,0,0,0,1,0,Mass Affluent,15,Dwarka Branch,Delhi,348400,74,70.6,Credit Card
4314,52,28,79,302011,1,2.7,2,0,0,0,0,1,1,Mass Affluent,6,C Scheme Branch,Jaipur,287300,74,58.1,Life Insurance
4315,35,9,79,400016,4,2.2,2,0,0,0,0,0,0,Mass Affluent,9,Andheri East Branch,Mumbai,205800,66,52.7,Credit Card
4316,51,26,62,600017,4,1.8,3,119,0,0,0,1,0,Mass Affluent,24,OMR Branch,Chennai,357500,60,67.7,Credit Card
4317,30,6,95,452055,2,0.2,1,0,0,1,0,1,0,Mass Affluent,4,Palasia Branch,Indore,246500,83,57.4,Credit Card
4318,58,33,60,380022,4,1.3,3,0,0,0,0,1,0,Mass,19,Maninagar Branch,Ahmedabad,194800,70,56.3,Life Insurance
4319,49,23,75,226085,1,1.5,2,0,0,0,0,0,1,Mass Affluent,7,Gomti Nagar Branch,Lucknow,225400,75,53.7,Mutual Funds
4320,63,38,85,560066,4,0.1,2,0,0,0,0,0,1,Mass Affluent,27,Whitefield Branch,Bengaluru,362900,77,75.3,Life Insurance
4321,40,15,143,302099,1,4.1,1,0,0,0,0,1,0,Affluent,1,C Scheme Branch,Jaipur,421700,76,68.2,Fixed Deposit
4322,27,0,34,600039,1,2.0,2,112,0,0,0,0,1,Mass,3,Anna Nagar Branch,Chennai,148600,39,28.4,Personal Loan
4323,38,14,44,600088,2,1.7,1,0,0,0,0,0,0,Mass,6,OMR Branch,Chennai,81000,60,30.0,Credit Card
4324,52,28,31,400065,4,0.9,2,151,0,1,0,1,0,Mass,6,Bandra West Branch,Mumbai,161600,49,34.0,Life Insurance
